TransactionID,Date,Product,Category,Region,CustomerID,Quantity,UnitPrice,PaymentMethod,Discount,ShippingCost,TotalAmount
10277,2023-04-09,Printer,Electronics,West,4565,7,824.84,Credit Card,20.0,10.74,4629.84
10278,2024-10-20,Keyboard,Accessories,East,2640,4,529.81,Debit Card,15.0,36.07,1837.42
10279,2023-07-27,Mouse,Electronics,West,4522,1,491.02,Debit Card,0.0,29.55,520.57
10280,2023-05-11,Laptop,Office,North,3467,5,1707.87,Cash,15.0,,7270.41
10281,2024-02-08,Headphones,Accessories,East,3008,2,652.07,Cash,10.0,41.18,1214.91
10282,2023-06-01,Monitor,Electronics,Central,2723,7,710.2,PayPal,20.0,23.52,4000.64
10283,2023-02-23,Phone,Electronics,South,1163,9,434.14,Debit Card,15.0,35.02,3356.19
10284,2023-04-30,Keyboard,Accessories,South,3826,1,1924.58,Debit Card,10.0,,1747.19
10285,2024-11-03,Tablet,Electronics,East,4634,2,527.25,Debit Card,10.0,40.79,989.84
10286,2024-09-19,Mouse,Accessories,South,1637,6,532.52,PayPal,10.0,13.21,2888.82
10287,2024-08-09,Speaker,Audio,Central,4663,8,1890.6,Debit Card,15.0,18.24,12874.32
10288,2024-09-16,Headphones,Audio,West,4254,7,1806.75,Bank Transfer,5.0,19.57,12034.46
10289,2024-02-24,Tablet,Electronics,Central,4381,9,535.38,Cash,20.0,10.32,3865.06
10290,2024-02-26,Speaker,Audio,South,3064,2,1736.21,Cash,10.0,43.72,3168.9
10291,2023-04-14,Phone,Electronics,West,3493,9,537.16,Cash,15.0,5.67,4114.94
10292,2023-09-11,Printer,Electronics,Central,1169,4,214.71,Cash,0.0,28.16,887.0
10293,2023-08-15,Camera,Accessories,North,4351,3,1649.7,Bank Transfer,20.0,40.71,3999.99
10294,2023-04-22,Monitor,Audio,North,4984,7,1554.54,Credit Card,0.0,29.05,10910.83
10295,2024-05-24,Laptop,Electronics,West,4887,5,624.6,Debit Card,0.0,16.34,3139.34
10296,2024-04-17,Speaker,Electronics,West,1339,5,225.77,Cash,15.0,,998.59
10297,2023-04-09,Headphones,Audio,West,1725,2,452.56,Debit Card,5.0,24.96,884.82
10298,2023-06-02,Keyboard,Accessories,North,4781,6,1553.56,Debit Card,15.0,8.15,7931.31
10299,2023-12-04,Printer,Accessories,Central,4590,6,1931.26,Bank Transfer,15.0,15.84,9865.27
10300,2024-12-06,Keyboard,Electronics,West,2933,4,555.05,Debit Card,20.0,29.6,1805.76
10301,2023-06-12,Headphones,Accessories,North,2034,5,1645.6,Cash,15.0,32.94,7026.74
10302,2024-12-20,Keyboard,Office,West,4595,7,494.47,Debit Card,20.0,27.41,2796.44
10303,2024-11-11,Speaker,Electronics,West,2645,8,1375.22,Bank Transfer,10.0,13.6,9915.18
10304,2023-06-10,Mouse,Audio,West,1132,6,213.05,Cash,20.0,29.69,1052.33
10305,2024-08-02,Keyboard,Office,North,3948,5,1191.33,Bank Transfer,15.0,16.62,5079.77
10306,2024-02-02,Camera,Electronics,Central,3687,3,574.92,PayPal,10.0,11.25,1563.53
10307,2023-10-04,Phone,Accessories,North,4219,7,1855.4,Credit Card,10.0,47.28,11736.3
10308,2024-05-18,Laptop,Audio,North,4637,8,615.01,Debit Card,5.0,15.74,4689.82
10309,2024-01-27,Speaker,Electronics,West,1822,3,826.96,Debit Card,15.0,16.78,2125.53
10310,2023-05-15,Tablet,Office,East,1953,5,1689.32,Debit Card,0.0,44.84,8491.44
10311,2023-07-14,Headphones,Electronics,East,3126,2,904.64,PayPal,15.0,7.13,1545.02
10312,2024-02-05,Printer,Accessories,East,1345,4,514.9,Credit Card,0.0,29.23,2088.83
10313,2024-10-01,Speaker,Audio,North,1608,4,1117.71,Bank Transfer,5.0,39.19,4286.49
10314,2023-02-02,Mouse,Accessories,West,4320,8,1687.98,PayPal,15.0,13.68,11491.94
10315,2024-11-18,Printer,Electronics,East,1638,3,894.7,PayPal,5.0,42.2,2592.1
10316,2024-04-04,Camera,Audio,South,4613,5,309.13,Cash,0.0,38.48,1584.13
10317,2024-04-14,Headphones,Audio,South,2047,5,797.02,PayPal,20.0,24.3,3212.38
10318,2024-01-10,Printer,Audio,South,2494,2,1911.23,PayPal,15.0,5.94,3255.03
10319,2023-01-22,Keyboard,Electronics,Central,2224,9,190.44,Debit Card,10.0,48.51,1591.07
10320,2024-10-31,Speaker,Accessories,West,3178,4,846.47,Cash,10.0,,3078.5
10321,2023-02-07,Phone,Accessories,North,4705,9,1313.66,Bank Transfer,5.0,25.85,11257.64
10322,2023-08-18,Headphones,Electronics,North,3403,9,203.11,Credit Card,20.0,44.27,1506.66
10323,2023-12-31,Monitor,Electronics,West,3991,2,722.66,Bank Transfer,10.0,21.07,1321.86
10324,2024-07-16,Camera,Electronics,Central,4910,9,1884.13,Cash,10.0,28.18,15289.63
10325,2024-03-13,Laptop,Accessories,West,1149,9,109.74,Debit Card,15.0,42.92,882.43
10326,2023-10-10,Headphones,Office,Central,2549,2,1515.9,Credit Card,10.0,,2748.27
10327,2023-01-27,Mouse,Electronics,East,2327,6,1690.68,Bank Transfer,0.0,38.62,10182.7
10328,2023-08-14,Speaker,Accessories,East,2564,9,590.27,Credit Card,5.0,12.81,5059.62
10329,2023-10-04,Keyboard,Electronics,Central,1049,4,468.69,Credit Card,10.0,35.12,1722.4
10330,2024-08-31,Laptop,Electronics,West,3511,2,1833.9,Credit Card,15.0,25.52,3143.15
10331,2023-10-11,Laptop,Accessories,East,4311,7,1539.8,PayPal,0.0,8.25,10786.85
10332,2024-04-25,Camera,Accessories,West,2505,9,271.09,Cash,10.0,,2202.63
10333,2024-03-28,Printer,Audio,East,4977,6,463.78,Cash,5.0,22.88,2666.43
10334,2024-10-20,Mouse,Electronics,West,3502,4,1261.64,Debit Card,5.0,35.54,4829.77
10335,2024-05-30,Printer,Audio,West,4354,1,867.86,Bank Transfer,5.0,30.16,854.63
10336,2024-06-30,Keyboard,Electronics,South,1334,4,1033.14,Debit Card,10.0,42.74,3762.04
10337,2023-07-11,Laptop,Audio,Central,2375,3,1905.51,Bank Transfer,0.0,19.48,5736.01
10338,2023-02-18,Mouse,Accessories,North,1667,7,869.46,Credit Card,20.0,42.18,4911.16
10339,2024-05-26,Mouse,Electronics,Central,2672,5,1769.28,Bank Transfer,5.0,1.85,8405.93
10340,2023-01-17,Tablet,Office,West,3374,3,1338.45,Bank Transfer,0.0,18.29,4033.64
10341,2023-06-21,Speaker,Accessories,West,2015,2,287.16,Credit Card,15.0,3.65,491.82
10342,2023-08-08,Laptop,Accessories,Central,1335,2,1501.79,Debit Card,15.0,45.96,2599.0
10343,2023-06-07,Laptop,Electronics,West,1665,5,1064.41,Bank Transfer,0.0,23.77,5345.82
10344,2024-04-21,Mouse,Electronics,East,4042,8,488.94,Debit Card,15.0,15.81,3340.6
10345,2023-02-15,Printer,Office,West,1080,8,614.62,Debit Card,15.0,24.62,4204.04
10346,2024-01-08,Laptop,Electronics,Central,3134,5,1136.8,Cash,5.0,26.64,5426.44
10347,2024-06-01,Mouse,Audio,Central,2799,2,1223.32,Credit Card,10.0,42.31,2244.29
10348,2023-04-09,Laptop,Electronics,Central,1257,4,1937.94,Credit Card,10.0,27.12,7003.7
10349,2023-02-06,Mouse,Electronics,South,1990,7,1716.7,PayPal,10.0,21.57,10836.78
10350,2023-10-07,Tablet,Electronics,South,1184,6,451.39,Debit Card,10.0,48.07,2485.58
10351,2023-12-15,Speaker,Electronics,South,2715,7,1559.28,PayPal,0.0,48.43,10963.39
10352,2024-05-11,Mouse,Electronics,South,3745,5,66.17,Credit Card,5.0,1.92,316.23
10353,2023-10-29,Laptop,Audio,South,1122,2,303.13,Credit Card,0.0,35.34,641.6
10354,2023-06-30,Keyboard,Accessories,South,4960,8,439.42,PayPal,15.0,18.59,3006.65
10355,2024-08-29,Speaker,Electronics,South,4167,2,1214.54,Credit Card,5.0,33.76,2341.39
10356,2023-04-09,Tablet,Electronics,Central,1604,8,429.64,Credit Card,20.0,31.85,2781.55
10357,2024-11-30,Mouse,Audio,North,3562,7,762.28,Cash,10.0,16.51,4818.87
10358,2023-04-26,Keyboard,Electronics,South,1903,3,523.42,Bank Transfer,,49.33,1384.05
10359,2023-07-10,Mouse,Electronics,Central,4514,4,707.96,Cash,10.0,17.86,2566.52
10360,2023-09-10,Printer,Electronics,North,2537,7,1887.78,Bank Transfer,10.0,31.6,11924.61
10361,2023-06-10,Laptop,Audio,South,2981,4,1994.88,Cash,10.0,40.67,7222.24
10362,2023-09-13,Headphones,Audio,North,2394,9,1387.16,Cash,20.0,7.27,9994.82
10363,2023-11-19,Camera,Office,North,3352,7,1166.0,Debit Card,15.0,15.03,6952.73
10364,2023-05-08,Phone,Accessories,East,4428,1,1431.47,PayPal,10.0,9.95,1298.27
10365,2023-01-18,Printer,Accessories,West,4219,1,1554.72,Cash,10.0,39.09,1438.34
10366,2024-07-19,Keyboard,Electronics,East,2308,4,1491.07,Debit Card,5.0,40.06,5706.13
10367,2024-07-23,Printer,Electronics,North,3704,9,209.69,Cash,10.0,12.8,1711.29
10368,2023-11-19,Monitor,Electronics,Central,2865,4,655.07,PayPal,5.0,0.21,2489.48
10369,2024-11-16,Mouse,Accessories,South,4944,5,719.69,Debit Card,15.0,21.17,3079.85
10370,2024-09-17,Mouse,Electronics,West,2941,1,770.05,Bank Transfer,,34.36,688.9
10371,2023-10-15,Phone,Accessories,South,3309,2,721.41,PayPal,15.0,31.13,1257.53
10372,2024-10-24,Phone,Electronics,Central,2597,4,1584.83,Credit Card,5.0,22.28,6044.63
10373,2024-09-30,Monitor,Accessories,West,1490,4,1507.83,Debit Card,20.0,15.1,4840.16
10374,2023-06-04,Laptop,Accessories,East,3785,6,58.97,Credit Card,20.0,23.72,306.78
10375,2024-05-04,Camera,Accessories,North,2054,6,627.94,Debit Card,10.0,0.76,3391.64
10376,2024-01-21,Headphones,Accessories,Central,1701,8,1266.14,Bank Transfer,15.0,3.69,8613.44
10377,2023-04-14,Headphones,Electronics,North,3934,9,284.52,Debit Card,0.0,8.13,2568.81
10378,2024-01-28,Tablet,Electronics,North,2291,1,188.84,Cash,10.0,31.27,201.23
10379,2023-09-03,Tablet,Accessories,South,3059,1,1665.38,Credit Card,20.0,10.94,1343.24
10380,2023-06-25,Laptop,Accessories,Central,2214,6,932.73,Credit Card,20.0,21.17,4498.27
10381,2023-02-08,Tablet,Electronics,North,2423,4,1718.59,Debit Card,15.0,31.07,5874.28
10382,2024-04-21,Tablet,Electronics,East,2560,4,1655.93,Cash,5.0,41.53,6334.06
10383,2024-11-12,Monitor,Electronics,West,2941,1,1792.07,Cash,10.0,27.48,1640.34
10384,2024-06-21,Monitor,Office,Central,3138,9,144.14,Debit Card,5.0,8.86,1241.26
10385,2024-02-12,Tablet,Electronics,South,1599,3,412.95,PayPal,20.0,47.59,1038.67
10386,2024-06-08,Printer,Electronics,Central,4915,5,627.48,Bank Transfer,15.0,4.5,2671.29
10387,2024-05-20,Speaker,Audio,South,4572,1,315.65,Debit Card,20.0,18.36,270.88
10388,2023-02-05,Speaker,Electronics,West,2809,8,996.67,Cash,15.0,46.07,6823.43
10389,2024-11-15,Laptop,Accessories,East,3348,3,1608.0,Bank Transfer,0.0,30.12,4854.12
10390,2023-01-20,Headphones,Electronics,North,2134,1,1904.8,Debit Card,5.0,33.13,1842.69
10391,2023-11-17,Phone,Audio,Central,1079,6,1784.67,Bank Transfer,10.0,15.08,9652.3
10392,2024-05-26,Laptop,Accessories,South,1835,1,941.81,PayPal,15.0,3.93,804.47
10393,2024-02-04,Tablet,Electronics,West,1651,3,1291.16,Cash,0.0,18.29,3891.77
10394,2024-10-15,Monitor,Office,North,3480,5,499.86,PayPal,0.0,20.11,2519.41
10395,2024-04-15,Mouse,Electronics,West,1416,4,835.87,PayPal,5.0,13.51,3189.82
10396,2023-05-23,Printer,Audio,East,4285,7,1748.81,Cash,15.0,10.77,10416.19
10397,2023-04-02,Keyboard,Audio,North,2470,6,106.94,PayPal,10.0,17.78,595.26
10398,2023-12-20,Monitor,Electronics,North,3065,3,1088.88,Debit Card,10.0,31.97,2971.95
10399,2024-12-27,Speaker,Accessories,North,2077,8,1751.96,Debit Card,10.0,47.45,12661.56
10400,2023-02-20,Monitor,Electronics,South,2903,8,287.92,Bank Transfer,20.0,35.19,1877.88
10401,2024-10-26,Printer,Office,North,4680,2,1965.97,Debit Card,20.0,38.98,3184.53
10402,2024-11-28,Phone,Audio,West,4866,7,74.16,Debit Card,15.0,15.3,456.55
10403,2024-07-28,Tablet,Audio,South,1745,1,1777.93,Bank Transfer,10.0,5.23,1605.37
10404,2023-07-09,Mouse,Electronics,North,3002,2,739.66,Credit Card,0.0,14.58,1493.9
10405,2023-05-05,Speaker,Audio,West,1239,8,308.75,Cash,10.0,20.13,2243.13
10406,2023-05-30,Speaker,Office,West,3893,1,356.85,Debit Card,15.0,34.49,337.81
10407,2023-11-10,Camera,Office,Central,2944,2,1417.3,Bank Transfer,10.0,46.97,2598.11
10408,2024-07-23,Headphones,Audio,West,3465,1,1747.9,PayPal,5.0,,1700.96
10409,2023-12-08,Phone,Electronics,East,1855,5,1300.08,PayPal,10.0,13.32,5863.68
10410,2023-11-01,Speaker,Accessories,North,4557,7,1861.01,Debit Card,0.0,41.02,13068.09
10411,2024-11-22,Headphones,Office,North,4515,6,1692.83,Cash,15.0,20.59,8654.02
10412,2024-11-12,Speaker,Electronics,North,4637,6,67.61,Bank Transfer,15.0,8.77,353.58
10413,2023-02-23,Tablet,Electronics,West,3646,6,1355.39,Bank Transfer,0.0,23.06,8155.4
10414,2024-03-19,Headphones,Accessories,West,2796,8,644.04,Bank Transfer,15.0,28.16,4407.63
10415,2024-09-04,Printer,Electronics,North,2771,5,936.28,Bank Transfer,10.0,38.17,4251.43
10416,2023-09-21,Camera,Audio,South,4194,7,233.36,Bank Transfer,15.0,17.49,1405.98
10417,2023-02-22,Tablet,Electronics,South,1419,3,600.09,Cash,10.0,7.34,1627.58
10418,2024-07-25,Printer,Audio,East,4637,9,1283.74,Bank Transfer,15.0,4.72,9825.33
10419,2024-09-11,Mouse,Audio,Central,3263,3,475.85,Cash,10.0,,1290.42
10420,2023-01-05,Phone,Electronics,East,4491,6,1312.7,Cash,10.0,47.5,7136.08
10421,2023-04-13,Phone,Audio,North,1708,3,1849.91,Cash,0.0,47.59,5597.32
10422,2023-07-15,Keyboard,Electronics,North,3598,1,59.63,PayPal,0.0,48.44,108.07
10423,2023-12-16,Keyboard,Electronics,North,4013,1,1582.25,Credit Card,20.0,15.12,1280.92
10424,2023-02-16,Headphones,Electronics,Central,4948,3,1300.57,Debit Card,0.0,9.58,3911.29
10425,2024-10-17,Phone,Electronics,West,4299,4,140.93,PayPal,10.0,49.05,556.4
10426,2023-09-26,Headphones,Accessories,Central,4308,2,1590.83,Credit Card,10.0,49.41,2912.9
10427,2024-01-05,Keyboard,Accessories,East,2667,9,487.82,PayPal,15.0,3.92,3735.74
10428,2024-09-27,Mouse,Accessories,West,2353,8,568.35,Cash,15.0,37.63,3902.41
10429,2023-04-16,Speaker,Electronics,West,3035,3,232.36,Cash,20.0,14.43,572.09
10430,2024-10-31,Printer,Accessories,East,3880,7,1092.04,Bank Transfer,10.0,45.46,6925.31
10431,2024-10-20,Monitor,Accessories,West,4540,4,1021.54,Cash,20.0,4.46,3273.39
10432,2024-10-18,Headphones,Accessories,South,1679,5,726.99,PayPal,10.0,44.43,3315.88
10433,2023-04-30,Mouse,Office,East,1486,4,379.07,Debit Card,0.0,0.13,1516.41
10434,2024-08-26,Printer,Office,East,4620,9,1684.01,Cash,15.0,,12908.78
10435,2023-02-27,Phone,Electronics,South,4650,7,1758.94,Credit Card,20.0,16.78,9866.84
10436,2023-12-12,Speaker,Audio,Central,1622,4,1104.13,PayPal,5.0,21.37,4217.06
10437,2024-04-18,Printer,Electronics,Central,2438,8,526.24,Credit Card,10.0,21.69,3810.62
10438,2023-04-27,Camera,Accessories,Central,1218,2,237.41,Bank Transfer,0.0,32.68,507.5
10439,2023-05-07,Keyboard,Electronics,West,3768,7,1743.66,Bank Transfer,5.0,1.15,11596.49
10440,2024-01-28,Printer,Electronics,South,3428,1,237.3,Debit Card,0.0,34.57,271.87
10441,2024-10-02,Monitor,Accessories,East,3134,8,75.7,PayPal,0.0,1.11,606.71
10442,2023-02-27,Mouse,Electronics,East,2484,6,965.33,Debit Card,10.0,9.26,5222.04
10443,2024-09-25,Speaker,Electronics,East,3862,5,1475.98,Credit Card,0.0,30.34,7410.24
10444,2024-05-27,Tablet,Audio,West,3458,9,942.2,Debit Card,20.0,4.32,6788.16
10445,2023-04-06,Printer,Electronics,West,1690,9,150.25,Credit Card,5.0,49.55,1334.19
10446,2024-09-29,Laptop,Accessories,Central,4987,3,1395.56,Debit Card,0.0,39.22,4225.9
10447,2023-04-28,Monitor,Accessories,West,3029,9,1302.55,Bank Transfer,0.0,35.28,11758.23
10448,2024-07-13,Monitor,Electronics,Central,2012,9,1378.98,PayPal,15.0,13.38,10562.58
10449,2024-08-23,Laptop,Audio,Central,3572,2,461.84,Debit Card,15.0,2.43,787.56
10450,2024-05-02,Camera,Accessories,East,1446,5,1601.61,Credit Card,20.0,,6455.38
10451,2023-08-25,Tablet,Electronics,West,3347,2,984.38,PayPal,15.0,7.39,1680.84
10452,2023-09-29,Keyboard,Accessories,Central,3455,1,1095.89,Bank Transfer,,41.53,1137.42
10453,2023-07-08,Mouse,Accessories,South,4708,7,1114.37,Bank Transfer,0.0,9.88,7810.47
10454,2024-12-04,Speaker,Electronics,South,1374,4,609.27,Cash,5.0,18.7,2333.93
10455,2024-03-22,Mouse,Office,West,3280,5,537.76,PayPal,15.0,34.68,2320.16
10456,2024-08-03,Tablet,Electronics,East,4834,4,59.29,Debit Card,10.0,47.27,260.71
10457,2023-09-04,Mouse,Electronics,East,2922,6,823.39,Bank Transfer,15.0,0.99,4200.28
10458,2023-03-17,Laptop,Electronics,Central,1637,2,995.95,Debit Card,0.0,13.04,2004.94
10459,2023-06-03,Monitor,Audio,West,2770,8,1498.47,Debit Card,5.0,38.25,11426.62
10460,2024-10-17,Mouse,Audio,South,3697,4,179.92,Credit Card,15.0,8.67,620.4
10461,2024-03-10,Headphones,Electronics,Central,4008,8,1851.78,Debit Card,5.0,5.57,14079.1
10462,2023-03-27,Printer,Electronics,Central,4120,3,564.72,Cash,15.0,2.31,1442.35
10463,2024-11-27,Tablet,Audio,North,4963,5,765.11,PayPal,20.0,25.12,3085.56
10464,2023-10-12,Camera,Electronics,West,3233,3,144.31,PayPal,0.0,38.39,471.32
10465,2023-08-08,Headphones,Audio,Central,4276,7,1323.62,Credit Card,0.0,48.09,9313.43
10466,2023-03-10,Laptop,Audio,South,3125,3,1432.4,Cash,10.0,13.37,3880.85
10467,2023-02-16,Phone,Audio,North,2504,8,1861.14,Cash,0.0,6.07,14895.19
10468,2023-04-04,Laptop,Accessories,South,4457,9,706.82,PayPal,10.0,20.13,5745.37
10469,2024-03-28,Camera,Electronics,East,1193,2,551.87,Cash,0.0,2.77,1106.51
10470,2023-07-23,Camera,Electronics,North,4174,3,1465.87,Bank Transfer,15.0,16.57,3754.54
10471,2023-08-06,Headphones,Audio,North,4688,7,1428.26,Debit Card,15.0,32.15,8530.3
10472,2024-04-18,Printer,Electronics,Central,2399,5,1877.39,Debit Card,20.0,8.41,7517.97
10473,2024-03-07,Tablet,Electronics,East,3334,7,450.37,PayPal,15.0,31.59,2711.29
10474,2023-12-07,Keyboard,Electronics,Central,4907,2,1425.32,PayPal,5.0,48.6,2756.71
10475,2024-07-04,Monitor,Office,West,2505,4,180.39,Cash,15.0,43.21,656.54
10476,2024-09-03,Headphones,Audio,South,2746,1,986.72,Credit Card,10.0,17.84,905.89
10477,2023-10-16,Camera,Accessories,South,1249,5,282.81,PayPal,20.0,21.07,1152.31
10478,2023-09-11,Phone,Accessories,Central,4876,8,1323.63,PayPal,5.0,20.97,10080.56
10479,2023-12-23,Speaker,Electronics,South,2224,1,1222.86,PayPal,5.0,43.0,1204.72
10480,2023-01-23,Camera,Audio,South,1535,7,145.22,Cash,0.0,49.69,1066.23
10481,2024-06-05,Printer,Accessories,West,4532,7,673.25,Bank Transfer,10.0,41.29,4282.77
10482,2023-04-10,Printer,Accessories,East,3347,7,820.32,PayPal,15.0,27.91,4908.81
10483,2023-06-29,Camera,Audio,North,4549,1,533.72,Bank Transfer,15.0,4.87,458.53
10484,2023-08-11,Printer,Electronics,Central,2106,3,125.41,Cash,0.0,47.72,423.95
10485,2024-10-20,Headphones,Electronics,Central,3856,2,671.7,Credit Card,15.0,43.0,1184.89
10486,2024-03-17,Camera,Accessories,West,1457,5,1595.62,Debit Card,5.0,42.07,7621.26
10487,2024-08-30,Camera,Electronics,West,3738,2,752.21,Debit Card,15.0,19.59,1298.35
10488,2023-11-21,Tablet,Electronics,North,4369,5,680.57,Debit Card,15.0,22.36,2914.78
10489,2024-05-30,Monitor,Electronics,East,2387,5,1886.42,Debit Card,5.0,,8966.48
10490,2023-01-16,Phone,Accessories,Central,3765,4,131.18,Cash,10.0,,519.14
10491,2023-12-02,Printer,Audio,West,1039,7,1546.21,Debit Card,10.0,,9788.28
10492,2023-09-15,Tablet,Electronics,Central,4887,6,992.03,Cash,5.0,12.72,5667.29
10493,2024-05-11,Keyboard,Accessories,South,4696,2,1891.7,Credit Card,5.0,34.8,3629.03
10494,2023-06-09,Keyboard,Accessories,Central,4411,4,817.27,PayPal,20.0,,2625.43
10495,2024-04-19,Mouse,Accessories,East,2539,7,1430.68,PayPal,20.0,19.65,8031.46
10496,2024-10-25,Headphones,Audio,East,3155,9,186.37,PayPal,15.0,15.12,1440.85
10497,2024-11-20,Headphones,Audio,Central,4387,9,1861.11,Cash,15.0,19.48,14256.97
10498,2024-11-05,Laptop,Accessories,South,4185,3,721.86,Cash,20.0,15.45,1747.91
10499,2024-01-15,Phone,Electronics,East,4238,1,1071.81,Cash,15.0,17.26,928.3
10500,2024-06-28,Camera,Audio,West,1260,9,320.04,Credit Card,10.0,39.55,2631.87
10501,2024-11-21,Printer,Electronics,Central,2641,8,1893.84,Bank Transfer,10.0,15.0,13650.65
10502,2024-03-02,Phone,Accessories,South,2247,7,1362.29,Cash,0.0,40.73,9576.76
10503,2024-09-04,Mouse,Audio,West,4333,6,155.2,Cash,20.0,28.4,773.36
10504,2023-09-25,Laptop,Audio,Central,4322,7,352.65,PayPal,10.0,39.02,2260.71
10505,2024-07-30,Tablet,Office,South,3573,9,829.68,Debit Card,0.0,45.94,7513.06
10506,2024-02-21,Phone,Accessories,West,3757,6,472.7,Debit Card,5.0,6.92,2701.31
10507,2023-06-17,Tablet,Electronics,East,1125,3,644.02,Credit Card,10.0,17.19,1756.04
10508,2023-02-12,Keyboard,Electronics,Central,2229,3,1995.11,Debit Card,0.0,,5988.11
10509,2024-07-09,Printer,Electronics,Central,4211,4,1334.36,Bank Transfer,15.0,20.35,4557.17
10510,2023-10-12,Mouse,Electronics,East,4133,8,1848.32,PayPal,0.0,11.87,14798.43
10511,2024-02-01,Camera,Electronics,North,2306,9,899.81,Credit Card,10.0,28.58,7317.04
10512,2023-01-12,Printer,Audio,West,3101,8,1435.05,Debit Card,15.0,39.17,9797.51
10513,2024-08-29,Monitor,Office,East,3393,2,946.4,Debit Card,15.0,24.32,1633.2
10514,2023-10-29,Headphones,Audio,Central,4595,4,690.04,PayPal,0.0,16.68,2776.84
10515,2023-09-10,Mouse,Electronics,West,1135,4,1062.39,Credit Card,0.0,7.63,4257.19
10516,2024-05-13,Phone,Electronics,West,3377,2,883.26,PayPal,10.0,,1591.21
10517,2023-02-04,Printer,Accessories,North,4215,8,1962.05,Credit Card,15.0,33.89,13375.83
10518,2024-12-27,Speaker,Electronics,Central,2459,3,1017.52,Debit Card,20.0,1.53,2443.58
10519,2023-03-31,Headphones,Audio,South,4353,2,1631.67,PayPal,0.0,46.04,3309.38
10520,2024-08-27,Headphones,Office,North,1135,7,1350.3,PayPal,20.0,29.71,7591.39
10521,2024-08-24,Speaker,Audio,North,4560,1,985.27,Bank Transfer,20.0,17.66,805.88
10522,2024-02-22,Laptop,Accessories,South,1812,6,974.59,PayPal,15.0,2.1,4972.51
10523,2023-04-25,Laptop,Electronics,South,4804,3,716.69,Credit Card,10.0,20.67,1955.73
10524,2024-09-08,Speaker,Accessories,North,1851,3,258.61,Bank Transfer,20.0,43.36,664.02
10525,2023-07-15,Monitor,Electronics,West,2744,5,1534.87,PayPal,10.0,48.49,6955.4
10526,2024-05-15,Keyboard,Audio,East,2938,3,1840.28,PayPal,0.0,4.25,5525.09
10527,2024-09-17,Speaker,Office,East,4472,4,475.01,Bank Transfer,15.0,38.86,1653.89
10528,2024-05-07,Keyboard,Audio,North,1870,3,1855.06,Debit Card,5.0,12.92,5299.84
10529,2023-03-16,Printer,Accessories,West,3939,7,502.99,PayPal,15.0,18.97,3011.76
10530,2024-02-17,Monitor,Audio,South,2472,3,1083.65,Cash,5.0,27.38,3115.78
10531,2024-01-11,Mouse,Accessories,North,1634,4,720.06,Debit Card,0.0,49.74,2929.98
10532,2024-02-24,Keyboard,Audio,Central,2651,2,273.29,PayPal,10.0,10.44,502.36
10533,2024-12-29,Headphones,Accessories,West,1668,2,153.03,Debit Card,0.0,6.52,312.58
10534,2023-10-04,Printer,Accessories,Central,2293,9,762.43,Credit Card,15.0,29.75,5862.34
10535,2024-11-06,Headphones,Audio,Central,4088,1,142.32,Debit Card,5.0,42.65,177.85
10536,2024-01-29,Monitor,Office,North,1268,1,253.2,Bank Transfer,5.0,32.41,272.95
10537,2024-04-01,Keyboard,Electronics,West,1860,1,327.48,PayPal,15.0,17.38,295.74
10538,2023-07-11,Tablet,Office,Central,1481,3,53.74,Debit Card,15.0,48.85,185.89
